reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replayContent,repliedAt
2f930d1f-21fe-4bce-a2b4-94b40e9d68a2,Unlock it,https://play-lh.googleusercontent.com/a-/ALV-UjXxiA2dIMqQrKBsX6tqDoSsxeZj8SwaeiqYB8oz3kg32DciTys,"Can't verify phone number, can't activate blipay!!!! Keep saying error!",1,3,9.8.0,3/24/2023 16:06,Halo kak unlock! mohon maaf terkait proses verifikasi nomor yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping! /Dhea,3/25/2023 9:47
54eb5b20-bfaf-4418-acd6-31d6fefa07ab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good service. Fast delivery. Many promo. Keep up the good work,5,7,5.7.5,4/9/2019 10:24,Thank you for you using this app. Hope you feels satisfied with Blibli.com. Happy shopping :) /Chelsea,4/17/2019 9:45
e0c00049-71ef-4719-989d-0a1a59595aa3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love for shopping here. many promotions and discounts. and there is a free delivery service as well.,5,8,6.0.5,6/16/2019 12:38,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping ^^ / Gery,6/20/2019 4:52
7458b5ba-bf5d-46ab-89a7-b831db6936c5,Hendrik Ho,https://play-lh.googleusercontent.com/a-/ALV-UjWiLHOPrJSchKm3-x-aHksiOLoZoC5EtjrStNuYVg_-5Z4daWc5,"Now loading slowest than others, many time disconnect, not fully ""free ongkir"" like before",3,5,7.0.5,7/9/2020 8:32,"Hi kak Hendrik, mohon maaf untuk pengalaman belanja kakak yang kurang menyenangkan :( Kami selalu siap membantu atas kendala yang kakak alami, untuk penanganan lebih lanjut silakan hubungi kami di customer service 0804 1 871 871, email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ / Roland",7/10/2020 7:18
9df9fbb3-23b3-47fc-9476-b414852b1a33,Valencia Elora,https://play-lh.googleusercontent.com/a/ACg8ocLPrTC_m88ZhlZaZFmihWgtNaxNbsCYExu1LH-waCUbonwROA=mo,After update application. Crash in samsung A50. I dont know why? Usually always fine,3,1,,4/29/2021 15:46,"Hi kak mohon maaf atas kendala yg dialami tentunya ini akan di jadikan feedback agar lebih baik kedepannya agar kami bisa bantu silakan hubungi 08041871871 atau email ke customer.care@blibli.com atau Live Chat bisa juga melalui sosial
media kami semoga untuk kendalanya bisa segera teratasi yaa ^^/ Unike
",4/30/2021 0:46
a03ad033-135a-4a43-9a88-4c5e055bf3f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Last time my order never come to my address until now. I hope blibli would fix it ASAP. And the worse is I couldn't write of any complaint of these problem in after sales review.,3,5,5.2.0,11/4/2018 15:23,"Hi Yana, Sorry for the unexpected problem, if there's any problem you can contact our cs on livechat https://www.blibli.com/ , call 0804 1 871 871 or email  customer.care@blibli.com /Ferlin",11/7/2018 9:16
ac847254-26ea-4969-ac7f-41fa0a15cb19,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Oh my god, can't search anything on my realme phone !!! I will update my review once this issue was fixed.",1,29,6.8.2,3/15/2020 17:30,"Hi kak mohon maaf atas kendala yang dialami, agar kami bisa bantu untuk cek kendala kakak mohon informasikan data kakak di link ini http://bit.ly/blibli_help untuk nantinya bisa kami tindaklanjuti, atau bisa hubungi 08041871871, email ke customer.care@blibli.com, dan Layanan Live Chat. Semoga untuk kendalanya bisa segera teratasi yaa^^ / unike",5/11/2020 9:05
4b2e772c-3424-4aff-9730-c3697e1b7bea,S. Phan,https://play-lh.googleusercontent.com/a-/ALV-UjU1tINtL5UoojN4HUh-vESrqbACaFrNhJr4p3v9-mfnMk1CH2U,Muskil bagi promo berlaku! Bayar pakai apapun promo tetap sekedar iming². 🤔 Linking to various methods of payment went smooth as a baby's b*m.,4,8,9.8.0,3/23/2023 20:42,Halo kak S. Phan mohon maaf terkait kendalanya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! -Bonny,3/23/2023 21:30
f6f73b08-43ba-4da1-bb4f-b277383a0e4e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The most friendly user online shopping. Will give you 5* if you just broaden your products. Keep the good work!,4,11,6.3.0,9/20/2019 20:18,"Hi kak Veronica thank you for your awesome comment and your stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Roland",10/8/2019 12:55
436c8db6-52bf-4533-8400-d819ff8a45ab,Mufthi Awaludin,https://play-lh.googleusercontent.com/a-/ALV-UjU4Asn0JB0eT7bKI7PHqi9D2j1RlEX06P9eyHxO1nCoRg3RkPCo,"Good app for shopping online. Need boosting promo more here tobe no 1, shopping online app.",5,1,9.2.6,11/1/2022 12:41,"Hi, thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Moses",11/4/2022 8:20
26b344d6-b634-47b8-bcf9-623a91800af9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,User friendly UI/UX Ease of payment method Free shipping!!! thanks blibli.. love it!,5,4,5.3.1,12/29/2018 10:58,Hi Blibli Friend thanks for your awesome feedback. Hopefully you enjoy the app and happy shopping :) / Keanu,12/31/2018 2:31
b6a076f0-ddb4-4d0c-ab57-a321248617cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"simple, nyaman dipakenya. tp pas mo nulis review product, cari2 dimana nulisnya blm ketemu tuh..hehe",5,3,6.1.0,7/6/2019 10:06,Wah terima kasih atas review dan bintang 5 dari Anda. Produk - produk kami menanti pembelian Anda. Kami tunggu pembelian Anda di Blibli.com. Happy Shopping :)  / Chania,7/25/2019 1:53
66239517-18b9-4e0b-83ca-f030bdb007b5,Femmi Anwar,https://play-lh.googleusercontent.com/a-/ALV-UjXyCkxZwwoKmyHzrWDKD3XFmaLdIDjLpIpvmrKI08h3Uf8zHhNW,Good e-commerce application. It's easy and not confusing to use,5,2,,8/4/2020 15:07,Hai Kak Femmi. Thanks ya komentar dan bintang limanya. Yuk cek promo menarik di Blibli.com. Ditunggu orderan selanjutnya. Happy shopping^^ / Vallen,8/4/2020 15:08
4fdfce8c-f362-4274-80bb-b73514e9f7f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Appealing to see and easy to use. Has various payment method.,5,2,5.3.1,12/6/2018 7:11,"Yeah aurigel, Thank you for sharing your great experience to shopping at Blibli.com, enjoy the app ^^ / Yuke",12/7/2018 8:14
a60beccf-1f26-4723-8b9f-2f384bd91d23,Habibah,https://play-lh.googleusercontent.com/a-/ALV-UjVjQfq4Ze3eUJvM1HCv-3aoOyPHD8UadhjV7VIKOJb9Mw0XprA-,"Good apps eassy to use, super fast delivery and various payment option!",5,2,8.6.0,4/5/2022 10:08,"Hai Kak Habibah mantap kan kak :) thanks ya, Semoga terus setia berbelanja di blibli.com dan yuk ceki ceki berbagai promo menarik di aplikasinya ya ^^ Jika nantinya ada yang bisa kami bantu segera hubungi 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ / Moses
",4/5/2022 15:51
fc3517a8-a71e-4594-a05c-91d2ea3ceb96,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"after updated the apps i cant even login to.the apps. its says  we improve the service blah blah blah..... "" whats wrong?""",2,13,5.9.0,5/10/2019 13:20,"Hi there, we're really sorry for the unpleasant shopping experience :( This will be our feedback to make it better to you. So that we can help further, please call 0804 1 871 871 or email to customer.care@blibli.com or our Live Chat. Thank you. Stay safe and stay healthy. -Sandra",2/10/2023 13:45
c5f32c8e-4847-4123-91d8-f6d11c68adf5,Andi Adrian R Lamado,https://play-lh.googleusercontent.com/a-/ALV-UjUWiYd5jtihQq5AijWDJ4aUBvrS30utZiLrPVK2y9nIR2DMoclu_w,Never fails to provide users with best affordable support's! Keep it up...,5,,9.2.0,9/30/2022 7:32,"Thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Stefan",10/21/2022 9:33
75a200e8-090e-44f4-9217-3327417a9e5b,Nur Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocKzmRodCheO8jD03Y9Vx-PB06OHObt8gOx_fei1QIpm-pcRWg=mo,A very useful and very helpful app for shopping online in this pandemic era.,5,1,8.6.0,4/6/2022 14:22,"Thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Dhea",8/21/2022 16:51
877cfe5e-ac53-4f5a-8d39-f176db8c0a46,Damar Wahyu,https://play-lh.googleusercontent.com/a-/ALV-UjWLuBI-ESh3M2LtR1biVzOXnTM9zKpUnpF0Q4_Qpq_KLw3MTHEJ,Promo in this app are the best. Delivery cost is often free even for instant delivery,5,35,7.6.6,3/15/2021 11:11,"Mantap terima kasih banyak ya kak Indra atas komentar keren dan bintang limanya. Jika ada yang bisa kami bantu silakan hubungi 08041871871 atau email ke
customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ /Unike",3/15/2021 14:18
44b0fb3f-45a9-4242-8940-e18f547acb17,Sayyid Azzuhdi,https://play-lh.googleusercontent.com/a-/ALV-UjWJXQJvgaXfjwX43AHAnVWQV0yBNqzF7_0P2vQmJR6jooag-DXr,"ive been using blibli for 6 years. great deal, i love the official stores system in here. costumer always comes first for blibli",5,4,9.9.0,5/8/2023 14:51,"Hi Sayyid Azzuhdi Thank you so much for your amazing review! We will share this with the team to let them know to keep up the amazing work. For any further information, please contact our 24/7 customer service on 08041871871, email customer.care@blibli.com, Facebook Blibli.com, Twitter @BlibliCare or Live Chat. Have a nice day! - Hanaya",5/17/2023 11:50
02ece178-6081-49d3-9d90-7b89da000752,Tristan Budiman,https://play-lh.googleusercontent.com/a/ACg8ocKLqdywgXucKWegcZODaJJmRQhqryIMQDmKraonh0org4SVtPpx=mo,Hello developers. Please make a bulk edit feature (mass delete product) in the cart menu,1,1,8.3.0,12/8/2021 14:31,"Hi, thank you for the feedback provided. We will always try to be better so that customer convenience can be fully met. If there is anything we can help with, please call 0804 1 871 871 or email to customer.care@blibli.com or our Live Chat. Happy Shopping ^^ /Gaston",12/16/2021 7:48
cb4d7cb7-c529-4c02-a350-3093a6e609fd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice App with free surcharge or shipmen fee. Keep workin' on it...!!!,5,2,5.7.5,4/7/2019 10:08,"Yeay, thank you for your review and feedback. Happy shopping :) /Chania",4/17/2019 9:02
ba2362d3-006a-43b9-8d4a-6efdb5c7c276,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"i always buy households cleaning supplies here at blibli mart, very convenient, a lot choice of products & shops who gave discounts & free delivery, BEST",5,7,5.6.1,2/24/2019 4:02,"Yeay, thanks for your review and feedback. Happy shopping :) /Chania",2/26/2019 14:32
445f8a0a-3a4d-48a3-9be3-a65fad3d686b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"easy to use. user friendly, recommended app for online shopping",5,7,5.8.0,4/14/2019 22:30,"Yes, thank you for your review and feedback. Happy shopping :) /Chania",4/22/2019 7:39
8225df77-ded9-48f2-a56e-61c8b74f7a26,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,recommended for customer to shop here with many promo and very easy to use.,5,2,5.8.0,5/4/2019 12:24,Hi Nani thanks for your feedback :) We will always effort to improve the quality of our services. Happy Shopping :) / Rachel,5/15/2019 7:27
2d499945-8306-4f67-9ea7-f3ed96a8b9e7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"helpful, good n original product, fast, good n free delivery.. great job!",5,,5.7.0,3/16/2019 7:52,"Hi, thank you for your feedback and review. Happy shopping :) /Chania",3/19/2019 9:35
c13afca1-1d55-4dad-b164-738c1058a612,Elang Suryanegara,https://play-lh.googleusercontent.com/a/ACg8ocL07sMPiKJlPl9KGdoG9vrDEGEHLnyoAPy-aVEm29bZt-wC8A=mo,"I've had this app fo quite a while, and I must say, its one of the best shopping apps out there.",5,2,8.6.0,4/6/2022 11:31,"Hi, thank you for the compliment :) waiting for the next order and the five stars^^ If there is anything we can help with, please call 08041871871 or email to customer.care@blibli.com or our Live Chat. Happy Shopping ^^ /Gaston
",4/10/2022 16:20
70e1670f-481d-4c37-8da9-ba9b3297d192,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I prefer buy on line via blibli, because of the goods supply from selected suppliers and quality can be trusted...",5,1,5.3.0,12/5/2018 8:24,"Thank you Sir Willy for your trust to shopping with Blibli App.  Hopefully Blibli.com can always give the best service to you,  We are wait for your next best experience on shopping in Blibli.com, happy shopping ^^ / Yuke",12/6/2018 18:16
7706b9aa-f945-4d81-bec5-8a11cd77cbce,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,When I opened the application only logo staring at my mobile. I tried twice no luck.,1,3,,2/20/2020 14:57,"Hi, please confirm your feedback http://bit.ly/blibli_help  /  Fajar",2/21/2020 8:34
220eb93f-f297-4884-a4a2-989dd72d98d1,AKA ROMERO,https://play-lh.googleusercontent.com/a-/ALV-UjU7iUWDoBn8EVdz7AHABSQn9VyaWkNJhcWP-XN_c_JB7BzS6yE,Sometimes we fail when update the app and can not be used. Very bad,1,1,9.5.0,2/26/2023 17:44,"Hi AKA ROMERO We are deeply sorry about the Apps Issues. To help us making changes so we can serve you better, please kindly reach our 24/7 customer service on 08041871871, email customer.care@blibli.com, Facebook Blibli.com, Twitter @BlibliCare or Live Chat. Stay safe and stay healthy! - Stefan",2/26/2023 18:07
64d4e4ef-a4b0-4f1f-bd06-cf296a1e1e6c,Fadilla Putri,https://play-lh.googleusercontent.com/a-/ALV-UjV5J54hzWemZMzmH6K-1X_p2ffN6MShO5GCV1Uy0ZURHE_Uv15w,"Blili is the best, easy to shopping and got my paylater just in a month after installing, approval just in five minutes! Hope for your best!♥",5,40,7.7.9,5/2/2021 12:55,"Hi Sis, be happy if Blibli.com can provide you the convenience and convenience of shopping online ^^ Don't forget to attack the interesting promos that are taking place at Blibli.com. If later you have questions, please contact 08041871871 or email to customer.care@blibli.com or our Live Chat. Happy Shopping ^^ /Gavin",5/2/2021 16:06
1cacee64-fa31-4214-8f07-8c495fc71146,Pricilia Audy,https://play-lh.googleusercontent.com/a-/ALV-UjXli2VS-uKHwbt7TUQR4V8oURYb2HNnU90V4BIOnEBcNGTpKsZ-kw,"Easy to use, so many good promos and give a lot of great coupons 👍",5,2,8.6.0,4/7/2022 19:19,"Hi, thank you for your awesome comment, Medea gonna wait for your next order ^^ Don't worry, if you have some problem, you can call us on 0804 1 871 871 or by email customer.care@blibli .com or our Live Chat kami. Happy Shopping^^ / Medea",4/10/2022 14:39
d1dc7dc4-0c95-4bd3-915e-23f2f9e44b7f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Best marketplace ever!!! Competitive pricing, lots of promotions, excellent online shopping experience",5,12,6.2.6,8/28/2019 14:51,"Hai Kak, Terima kasih loh sudah memberikan rating bintang 5 untuk kami, dan sudah menjadikan blibli.com sebagai online shop pilihan kakak, kami akan terus berusaha untuk meningkatkan kualitas pelayanan kami, dan mengedepankan kepuasan konsumen, jangan lupa untuk ikuti terus promo-promo menarik kami ya kak, Happy shopping :) / Naulan",8/28/2019 22:23
9bc977f2-a7e5-4416-a488-2186d8482cea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Addictive, so many promotions, easy method of payment, fast delivery",5,3,5.9.0,5/17/2019 17:46,"mantap nih kak untuk ratingnya, jangan lupa untuk ikuti terus promo menarik kami ya, Happy shopping :) / Naulan",5/21/2019 13:55
3b42657f-634d-4b0c-86ae-afdcae1ef196,Bun Harvest Moon Farm,https://play-lh.googleusercontent.com/a-/ALV-UjWLGPxoXPpHfM5gkSVdDAUf4epjoWWOLmfoyI7hcLqnUrG-SdGP,"Nice app, unfortunately we should wait starting from 10.00 am if we want to usuthe promo. It didn't works 24 hour",4,1,,10/14/2021 11:34,Hi Bun Harvest sorry for the unpleasant shopping experience :( this will be our feedback so that it will be better in the future. For problems so we can help immediately call 0804 1 871 871 or email to customer.care@blibli.com or our Live Chat. Congratulations Shopping ^^ / Gayatri,10/16/2021 22:51
7bc3d634-1009-4933-881f-3ebd591a9587,I Putu Cahya Adi Ganesha,https://play-lh.googleusercontent.com/a-/ALV-UjXfiagBvUs2Iekwb4G3brk_T47RxpsXQ8048Brs_BkQx38u32CO,"Getting the job done, the simple UI is refreshing",5,,9.5.0,12/28/2022 23:58,"Hai Kak thanks ya, Semoga terus setia berbelanja di blibli.com dan yuk ceki ceki berbagai promo menarik di aplikasinya ya ^^ Jika nantinya ada yang bisa kami bantu segera hubungi 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping ^^ / Bonny",12/29/2022 0:16
4835eb3c-0d45-4fd5-95b4-88743fefd972,Monkey Brothers,https://play-lh.googleusercontent.com/a-/ALV-UjWj4YDx-sqJ7YUHhlBlwX-oBFL0mEnv_hv5qNps9CPfPNoQXLR9,"good, responsive, and lot of promos. keep it up !",5,8,7.6.6,3/14/2021 10:47,Hi Blibli Friend thanks for your awesome feedback. Hopefully you enjoy the app and happy shopping :) // Tania,3/14/2021 11:19
9778a4ed-0ad8-46cc-9b96-c36ab3fc3054,Tri Rahardjo,https://play-lh.googleusercontent.com/a-/ALV-UjWQR39THTS9Qru95EUnMcJIgwDMRV6ofnCbmIsV38mWYxTWJp0,"After update 5 may 2021, the application force close it self, please fixing the bugs",2,22,7.8.0,5/14/2021 21:23,"Sorry for what happened. You can update the application version, the internet network is stable. If you still have problems, you can contact our customer care at 0804 1771 871, online chat, social media bliblidotcom & email customer.care@blibli.com for further assistance / Megan",5/15/2021 0:28
33bffde4-6ef7-4158-8960-9a1af72ed057,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apps simple, pengiriman cepat, packing rapi, free ongkir",5,1,5.5.5,2/8/2019 21:15,"Yeah, thanks ya Kak atas bintang 5 nya. Semoga Blibli.com menjadi e-commerce pilihan belanja online Kakak happy shopping /Chelsea",2/10/2019 18:59
ad7b0db4-b46c-423d-8287-5bedce951045,Felzworld Vlog,https://play-lh.googleusercontent.com/a-/ALV-UjWE0vsVPKIYgnJw7PaNs5wElkbByUYdSrZMcs8t9dV9SGE026oKXA,until now. i always satisfied shopping my needs from blibli hopefully they added their products and stores!!,5,,9.2.0,9/29/2022 18:11,"Thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ -Sandra",10/21/2022 9:10
48f462f0-af20-47c1-976b-3f0c050c0faa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"wow, very interesting app and store. so many give voucher and free shipping. amazing store.",5,12,6.1.5,7/31/2019 22:59,"Yeay, thank you for using Blibli.com Dewi. Come to shop in Blibli.com. Feel and get many advantages from our promo and many more ^^ / Roland",8/17/2019 10:28
8b18c27e-04aa-4e53-9bbc-bb662642f4c4,Ika Rachmawaty,https://play-lh.googleusercontent.com/a/ACg8ocJX9OhkMNfuCo527gc3je7gnyNtdRi1l7vu-6VLICZlOhmW_w=mo,Easy to use with free delivery program make it incredible.,5,1,8.7.0,4/16/2022 22:59,"Thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Amir",7/4/2022 0:36
42373ca3-dc60-41e2-9bcd-b402daa1f63c,Ferry Dwijaya,https://play-lh.googleusercontent.com/a-/ALV-UjURhipxOQ8jDN6kx7gjuzGiSLSjvSZgCUwk2hc5arjnR25cRJzqGA,Pleasant and ease transactions but it would be more great if we could maximize voucher usage,5,2,8.7.0,4/21/2022 21:29,"Hai Kak Ferry, terima kasih ya untuk rating yang udah diberikan :) ditunggu orderan berikutnya^^ Jika ada kritik dan saran serta kendala pada aplikasi Blibli silakan hubungi 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping^^ / Mawar",4/27/2022 18:46
e26bb48d-a6db-4855-adf0-65515b24e40c,Srirezki,https://play-lh.googleusercontent.com/a/ACg8ocKA49nlQorKT8bg3kE6zKU98q8t890YyKKaxu07-PHn0qbdZbR_=mo,All in one application.. really love blibli apps.. and sometimes really great promo,5,2,8.6.0,4/6/2022 2:36,"Thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Stefan",8/25/2022 0:13
1c173039-7265-485c-8be6-df09e2b2eaaf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I purchased some products a few times here and all were sent in good condition...,5,1,5.1.1,10/24/2018 10:44,Hi Blibli Friend thanks for your awesome feedback and thank you for give us  5 star. Hopefully you enjoy the app and happy shopping :) / Ferry,10/25/2018 20:54
a32b55f0-a020-41a6-8bde-ac004a171920,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good quality, fast delivery, competitive price.. Excellent",5,6,6.3.0,9/15/2019 6:54,Yeayyyy thank you! enjoy the app ^^  /  Fajar,9/20/2019 14:36
ebb3db86-3b7f-4c4f-9895-dda37ea92d9a,Ilham atsaris,https://play-lh.googleusercontent.com/a/ACg8ocKM9S60ISH3hfMqQl8e60zjcCnzO2udFXZzEEzf0Mzht6f9ly9C=mo,"App with great ui and great UX smooth fast, one of the best than all E-commerce competitor",5,4,7.4.0,11/8/2020 20:09,"Hi kak Ilham, thank you for using Blibli.com and the five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Nimas",11/9/2020 7:06
5be3dddd-68ea-41a3-9771-c61f26c1a8f2,siti hanifah,https://play-lh.googleusercontent.com/a-/ALV-UjVDHiHstbJy3LDy6xWHqlPwBeF7PHJ_n2haPM1vHUuN8kruTZTV,"Good, the app is good i really like the visual of this app, it looks so fresh and cute♡",5,1,8.6.0,4/6/2022 13:36,"Thank you for your awesome comment and your five stars. If you need help, please touch us via call 08041871871, Live Chat, email customer.care@blibli.com, or our Social Media. Happy Shopping^^ / Dhea",8/21/2022 17:08
50c5edf7-1ab6-4bbb-9827-2dd7731da49b,iAN Skywalker,https://play-lh.googleusercontent.com/a-/ALV-UjWJPpwEcbHriu9TxN_j4vt3pl3AmtJtFwaKbbTbyRM__cJ3rkM,"Sorry Guy's turn it down From 5 become 1 Since can't use it while outside the country inso can't buy anything for the love one back home 😓😓😓 Either with apk or website Yet if it's FiX it will change the stars as well, Looking forward for better Apk updates",1,16,7.8.7,6/15/2021 12:15,"Hi Ian, sorry for not being able to please :( If there is anything we can help you with, please call 0804 1 871 871 or email to customer.care@blibli.com or our Live Chat. Happy Shopping ^^ / Gayatri",6/15/2021 17:19
921b1047-02a3-499e-9f96-ba09fcedc2ed,Powl Powl,https://play-lh.googleusercontent.com/a/ACg8ocJtEuPGUioWEVcv7bf6r_j96WH5eTq66EE1gyivUSGW1P3n2w=mo,easy to navigate. best customer service amongst other ecommerce,5,11,7.7.9,5/5/2021 13:05,"Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping ^^ / Megan
",5/10/2021 11:23
64241e1d-9df6-4e3c-88ce-06ff85b9200d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app! easy to use. safe shopping. recommended e-commerce.,5,5,6.0.5,6/21/2019 8:12,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!/ Chania,6/25/2019 9:35
5f45202b-6b4e-4cd3-b0da-00627577b478,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bad experiences for last two transactions that was cancelled, what a waste of time..., do not partner with seller that can not comply with your service level of agreement",3,3,6.3.0,9/13/2019 11:38,"Hai kak. Sebelumnya mohon maaf ya kak atas ketidaknyamanannya. kami akan terus berusaha untuk evaluasi dan selalu meningkatkan kualitas pelayanan kami agar customer kami selalu puas. Kalau ada kendala kakak bisa hubungi customer care kami ya Telp. 0804 1 871 871, email: customer.care@blibli.com atau via live chat kami. /Naulan",9/18/2019 22:00
